Time,CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_BOTTOM::Des Latent Heat Load [W],CORE_BOTTOM::Des Latent Cool Load [W],CORE_BOTTOM::Des Latent Heat Mass Flow [kg/s],CORE_BOTTOM::Des Latent Cool Mass Flow [kg/s],CORE_BOTTOM::Des Heat Load No DOAS [W],CORE_BOTTOM::Des Sens Cool Load No DOAS [W],CORE_BOTTOM::Des Latent Heat Load No DOAS [W],CORE_BOTTOM::Des Latent Cool Load No DOAS [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID::Des Latent Heat Load [W],CORE_MID::Des Latent Cool Load [W],CORE_MID::Des Latent Heat Mass Flow [kg/s],CORE_MID::Des Latent Cool Mass Flow [kg/s],CORE_MID::Des Heat Load No DOAS [W],CORE_MID::Des Sens Cool Load No DOAS [W],CORE_MID::Des Latent Heat Load No DOAS [W],CORE_MID::Des Latent Cool Load No DOAS [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP::Des Latent Heat Load [W],CORE_TOP::Des Latent Cool Load [W],CORE_TOP::Des Latent Heat Mass Flow [kg/s],CORE_TOP::Des Latent Cool Mass Flow [kg/s],CORE_TOP::Des Heat Load No DOAS [W],CORE_TOP::Des Sens Cool Load No DOAS [W],CORE_TOP::Des Latent Heat Load No DOAS [W],CORE_TOP::Des Latent Cool Load No DOAS [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1::Des Latent Heat Load [W],PERIMETER_BOT_ZN_1::Des Latent Cool Load [W],PERIMETER_BOT_ZN_1::Des Latent Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1::Des Latent Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1::Des Heat Load No DOAS [W],PERIMETER_BOT_ZN_1::Des Sens Cool Load No DOAS [W],PERIMETER_BOT_ZN_1::Des Latent Heat Load No DOAS [W],PERIMETER_BOT_ZN_1::Des Latent Cool Load No DOAS [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2::Des Latent Heat Load [W],PERIMETER_BOT_ZN_2::Des Latent Cool Load [W],PERIMETER_BOT_ZN_2::Des Latent Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2::Des Latent Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2::Des Heat Load No DOAS [W],PERIMETER_BOT_ZN_2::Des Sens Cool Load No DOAS [W],PERIMETER_BOT_ZN_2::Des Latent Heat Load No DOAS [W],PERIMETER_BOT_ZN_2::Des Latent Cool Load No DOAS [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3::Des Latent Heat Load [W],PERIMETER_BOT_ZN_3::Des Latent Cool Load [W],PERIMETER_BOT_ZN_3::Des Latent Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3::Des Latent Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3::Des Heat Load No DOAS [W],PERIMETER_BOT_ZN_3::Des Sens Cool Load No DOAS [W],PERIMETER_BOT_ZN_3::Des Latent Heat Load No DOAS [W],PERIMETER_BOT_ZN_3::Des Latent Cool Load No DOAS [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4::Des Latent Heat Load [W],PERIMETER_BOT_ZN_4::Des Latent Cool Load [W],PERIMETER_BOT_ZN_4::Des Latent Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4::Des Latent Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4::Des Heat Load No DOAS [W],PERIMETER_BOT_ZN_4::Des Sens Cool Load No DOAS [W],PERIMETER_BOT_ZN_4::Des Latent Heat Load No DOAS [W],PERIMETER_BOT_ZN_4::Des Latent Cool Load No DOAS [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1::Des Latent Heat Load [W],PERIMETER_MID_ZN_1::Des Latent Cool Load [W],PERIMETER_MID_ZN_1::Des Latent Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1::Des Latent Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1::Des Heat Load No DOAS [W],PERIMETER_MID_ZN_1::Des Sens Cool Load No DOAS [W],PERIMETER_MID_ZN_1::Des Latent Heat Load No DOAS [W],PERIMETER_MID_ZN_1::Des Latent Cool Load No DOAS [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2::Des Latent Heat Load [W],PERIMETER_MID_ZN_2::Des Latent Cool Load [W],PERIMETER_MID_ZN_2::Des Latent Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2::Des Latent Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2::Des Heat Load No DOAS [W],PERIMETER_MID_ZN_2::Des Sens Cool Load No DOAS [W],PERIMETER_MID_ZN_2::Des Latent Heat Load No DOAS [W],PERIMETER_MID_ZN_2::Des Latent Cool Load No DOAS [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3::Des Latent Heat Load [W],PERIMETER_MID_ZN_3::Des Latent Cool Load [W],PERIMETER_MID_ZN_3::Des Latent Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3::Des Latent Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3::Des Heat Load No DOAS [W],PERIMETER_MID_ZN_3::Des Sens Cool Load No DOAS [W],PERIMETER_MID_ZN_3::Des Latent Heat Load No DOAS [W],PERIMETER_MID_ZN_3::Des Latent Cool Load No DOAS [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4::Des Latent Heat Load [W],PERIMETER_MID_ZN_4::Des Latent Cool Load [W],PERIMETER_MID_ZN_4::Des Latent Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4::Des Latent Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4::Des Heat Load No DOAS [W],PERIMETER_MID_ZN_4::Des Sens Cool Load No DOAS [W],PERIMETER_MID_ZN_4::Des Latent Heat Load No DOAS [W],PERIMETER_MID_ZN_4::Des Latent Cool Load No DOAS [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1::Des Latent Heat Load [W],PERIMETER_TOP_ZN_1::Des Latent Cool Load [W],PERIMETER_TOP_ZN_1::Des Latent Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1::Des Latent Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1::Des Heat Load No DOAS [W],PERIMETER_TOP_ZN_1::Des Sens Cool Load No DOAS [W],PERIMETER_TOP_ZN_1::Des Latent Heat Load No DOAS [W],PERIMETER_TOP_ZN_1::Des Latent Cool Load No DOAS [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2::Des Latent Heat Load [W],PERIMETER_TOP_ZN_2::Des Latent Cool Load [W],PERIMETER_TOP_ZN_2::Des Latent Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2::Des Latent Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2::Des Heat Load No DOAS [W],PERIMETER_TOP_ZN_2::Des Sens Cool Load No DOAS [W],PERIMETER_TOP_ZN_2::Des Latent Heat Load No DOAS [W],PERIMETER_TOP_ZN_2::Des Latent Cool Load No DOAS [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3::Des Latent Heat Load [W],PERIMETER_TOP_ZN_3::Des Latent Cool Load [W],PERIMETER_TOP_ZN_3::Des Latent Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3::Des Latent Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3::Des Heat Load No DOAS [W],PERIMETER_TOP_ZN_3::Des Sens Cool Load No DOAS [W],PERIMETER_TOP_ZN_3::Des Latent Heat Load No DOAS [W],PERIMETER_TOP_ZN_3::Des Latent Cool Load No DOAS [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4::Des Latent Heat Load [W],PERIMETER_TOP_ZN_4::Des Latent Cool Load [W],PERIMETER_TOP_ZN_4::Des Latent Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4::Des Latent Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4::Des Heat Load No DOAS [W],PERIMETER_TOP_ZN_4::Des Sens Cool Load No DOAS [W],PERIMETER_TOP_ZN_4::Des Latent Heat Load No DOAS [W],PERIMETER_TOP_ZN_4::Des Latent Cool Load No DOAS [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%]
00:10:00,6.051442E+03,3.349452E+03,2.046367E-01,2.361035E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.100000E+01,5.056878E+01,2.669946E+01,4.069372E+01,8.014028E+03,7.920322E+03,2.710039E-01,5.583073E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.100000E+01,5.056878E+01,2.669948E+01,3.921850E+01,2.623780E+04,9.823144E+03,8.872625E-01,6.924348E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.100000E+01,5.056878E+01,2.669957E+01,3.890632E+01,9.835383E+03,1.888726E+02,3.325035E-01,1.331639E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099201E+01,4.388658E+01,2.669978E+01,5.683227E+01,6.550940E+03,2.760031E+02,2.214647E-01,1.947748E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099173E+01,4.388214E+01,2.669639E+01,5.591733E+01,9.835382E+03,4.362973E+02,3.325034E-01,3.078899E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099201E+01,4.388658E+01,2.669649E+01,5.538220E+01,6.540453E+03,2.020752E+02,2.211102E-01,1.424510E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099173E+01,4.387293E+01,2.669858E+01,5.644087E+01,1.063228E+04,1.134617E+03,3.594450E-01,7.999469E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099208E+01,4.432080E+01,2.669649E+01,5.126760E+01,7.025176E+03,6.972537E+02,2.374976E-01,4.915909E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099181E+01,4.427298E+01,2.669645E+01,5.189959E+01,1.063228E+04,1.058986E+03,3.594449E-01,7.466198E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099208E+01,4.432080E+01,2.669658E+01,5.161947E+01,7.058718E+03,9.633375E+02,2.386315E-01,6.792112E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099181E+01,4.429898E+01,2.669609E+01,5.001116E+01,1.481060E+04,1.515446E+03,5.007071E-01,1.068474E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099243E+01,4.591196E+01,2.669620E+01,4.959763E+01,9.654608E+03,9.385242E+02,3.263938E-01,6.617149E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099216E+01,4.581749E+01,2.669613E+01,5.015888E+01,1.480744E+04,1.433163E+03,5.006005E-01,1.010454E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099242E+01,4.591107E+01,2.669627E+01,4.991796E+01,9.712491E+03,1.212906E+03,3.283507E-01,8.551898E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099216E+01,4.584307E+01,2.669589E+01,4.857477E+01
